Station Name,Measurement Timestamp,Air Temperature,Wind Speed,Barometric Pressure
63rd Street Weather Station,09/09/2015 12:00:00 AM,21.60,1.8,989.9
63rd Street Weather Station,09/10/2015 01:00:00 AM,19.70,0.0,992.3
63rd Street Weather Station,09/10/2015 02:00:00 AM,19.40,1.0,992.0
63rd Street Weather Station,09/10/2015 03:00:00 AM,17.90,1.3,992.1
63rd Street Weather Station,09/10/2015 04:00:00 AM,17.20,1.6,992.3
63rd Street Weather Station,09/10/2015 05:00:00 AM,17.00,1.8,992.1
63rd Street Weather Station,09/10/2015 06:00:00 AM,17.20,1.2,992.0
63rd Street Weather Station,09/10/2015 07:00:00 AM,17.90,1.8,992.2
63rd Street Weather Station,09/10/2015 08:00:00 AM,19.10,1.8,992.2
63rd Street Weather Station,09/10/2015 09:00:00 AM,20.30,3.1,992.2
63rd Street Weather Station,09/10/2015 10:00:00 AM,21.20,2.0,993.0
63rd Street Weather Station,09/10/2015 11:00:00 AM,21.50,2.7,992.5
63rd Street Weather Station,09/10/2015 12:00:00 PM,21.60,1.9,991.6
63rd Street Weather Station,09/10/2015 01:00:00 PM,21.50,1.3,991.9
63rd Street Weather Station,09/10/2015 02:00:00 PM,21.60,4.0,992.4
63rd Street Weather Station,09/10/2015 03:00:00 PM,18.20,2.0,991.1
63rd Street Weather Station,09/10/2015 04:00:00 PM,18.20,2.4,989.4
63rd Street Weather Station,09/10/2015 05:00:00 PM,19.50,2.5,989.5
63rd Street Weather Station,09/10/2015 06:00:00 PM,20.10,2.5,989.8
63rd Street Weather Station,09/10/2015 07:00:00 PM,19.50,1.5,990.0
63rd Street Weather Station,09/10/2015 08:00:00 PM,19.00,0.9,990.3
63rd Street Weather Station,09/10/2015 09:00:00 PM,18.50,1.1,990.7
63rd Street Weather Station,09/10/2015 10:00:00 PM,18.10,0.8,990.6
63rd Street Weather Station,09/10/2015 11:00:00 PM,17.80,1.7,991.4
63rd Street Weather Station,09/10/2015 12:00:00 AM,19.70,0.5,992.4
63rd Street Weather Station,09/11/2015 01:00:00 AM,18.20,1.2,991.7
63rd Street Weather Station,09/11/2015 02:00:00 AM,17.70,1.3,991.0
63rd Street Weather Station,09/11/2015 03:00:00 AM,17.70,0.6,990.6
63rd Street Weather Station,09/11/2015 04:00:00 AM,17.90,0.7,990.5
63rd Street Weather Station,09/11/2015 05:00:00 AM,17.80,1.7,991.2
63rd Street Weather Station,09/11/2015 06:00:00 AM,17.00,1.0,991.1
63rd Street Weather Station,09/11/2015 07:00:00 AM,17.10,1.6,991.2
63rd Street Weather Station,09/11/2015 08:00:00 AM,16.90,1.5,991.9
63rd Street Weather Station,09/11/2015 09:00:00 AM,17.40,3.8,992.3
63rd Street Weather Station,09/11/2015 10:00:00 AM,17.90,3.0,992.7
63rd Street Weather Station,09/11/2015 11:00:00 AM,18.10,3.3,992.8
63rd Street Weather Station,09/11/2015 12:00:00 PM,16.80,6.6,993.0
63rd Street Weather Station,09/11/2015 01:00:00 PM,18.00,5.4,992.9
63rd Street Weather Station,09/11/2015 02:00:00 PM,18.00,5.6,992.8
63rd Street Weather Station,09/11/2015 03:00:00 PM,18.50,3.6,992.9
63rd Street Weather Station,09/11/2015 04:00:00 PM,18.40,7.2,992.7
63rd Street Weather Station,09/11/2015 05:00:00 PM,18.30,6.9,992.9
63rd Street Weather Station,09/11/2015 06:00:00 PM,18.20,6.9,993.1
63rd Street Weather Station,09/11/2015 07:00:00 PM,18.00,8.1,993.1
63rd Street Weather Station,09/11/2015 08:00:00 PM,17.90,6.8,993.6
63rd Street Weather Station,09/11/2015 09:00:00 PM,17.60,8.2,993.8
63rd Street Weather Station,09/11/2015 10:00:00 PM,17.30,8.1,994.1
63rd Street Weather Station,09/11/2015 11:00:00 PM,17.20,7.0,994.1
63rd Street Weather Station,09/11/2015 12:00:00 AM,17.90,0.9,991.5
63rd Street Weather Station,09/12/2015 01:00:00 AM,15.00,3.2,994.1
63rd Street Weather Station,09/12/2015 02:00:00 AM,14.00,2.8,993.7
63rd Street Weather Station,09/12/2015 03:00:00 AM,13.80,3.0,993.6
63rd Street Weather Station,09/12/2015 04:00:00 AM,12.10,2.4,993.7
63rd Street Weather Station,09/12/2015 05:00:00 AM,12.50,3.5,993.7
63rd Street Weather Station,09/12/2015 06:00:00 AM,14.30,9.3,993.7
63rd Street Weather Station,09/12/2015 07:00:00 AM,13.40,6.2,994.6
63rd Street Weather Station,09/12/2015 08:00:00 AM,11.60,2.6,994.7
63rd Street Weather Station,09/12/2015 09:00:00 AM,14.50,4.7,994.8
63rd Street Weather Station,09/12/2015 10:00:00 AM,15.00,5.0,995.1
63rd Street Weather Station,09/12/2015 11:00:00 AM,13.30,7.7,995.2
63rd Street Weather Station,09/12/2015 12:00:00 PM,13.10,5.9,995.2
63rd Street Weather Station,09/12/2015 01:00:00 PM,15.20,6.4,994.8
63rd Street Weather Station,09/12/2015 02:00:00 PM,15.80,5.5,994.5
63rd Street Weather Station,09/12/2015 03:00:00 PM,16.10,6.8,994.2
63rd Street Weather Station,09/12/2015 04:00:00 PM,16.80,7.7,993.8
63rd Street Weather Station,09/12/2015 05:00:00 PM,17.00,6.9,993.6
63rd Street Weather Station,09/12/2015 06:00:00 PM,17.00,6.7,993.8
63rd Street Weather Station,09/12/2015 07:00:00 PM,16.70,5.1,993.6
63rd Street Weather Station,09/12/2015 08:00:00 PM,16.60,5.9,993.6
63rd Street Weather Station,09/12/2015 09:00:00 PM,16.80,5.4,994.0
63rd Street Weather Station,09/12/2015 10:00:00 PM,16.60,4.4,994.2
63rd Street Weather Station,09/12/2015 11:00:00 PM,14.30,1.0,994.3
63rd Street Weather Station,09/12/2015 12:00:00 AM,16.40,5.0,994.0
63rd Street Weather Station,09/13/2015 02:00:00 AM,12.80,1.8,994.0
63rd Street Weather Station,09/13/2015 03:00:00 AM,12.40,1.7,994.0
63rd Street Weather Station,09/13/2015 04:00:00 AM,11.90,1.9,994.2
63rd Street Weather Station,09/13/2015 05:00:00 AM,11.80,2.9,994.4
63rd Street Weather Station,09/13/2015 06:00:00 AM,11.50,2.9,994.5
63rd Street Weather Station,09/13/2015 07:00:00 AM,12.30,2.5,994.7
63rd Street Weather Station,09/13/2015 08:00:00 AM,13.10,2.9,995.3
63rd Street Weather Station,09/13/2015 09:00:00 AM,15.70,1.2,995.3
63rd Street Weather Station,09/13/2015 10:00:00 AM,17.50,2.0,995.3
63rd Street Weather Station,09/13/2015 11:00:00 AM,19.00,1.9,995.3
63rd Street Weather Station,09/13/2015 12:00:00 PM,18.50,3.0,994.9
63rd Street Weather Station,09/13/2015 01:00:00 PM,19.50,2.6,994.5
63rd Street Weather Station,09/13/2015 02:00:00 PM,20.20,4.5,994.0
63rd Street Weather Station,09/13/2015 03:00:00 PM,20.20,0.9,993.6
63rd Street Weather Station,09/13/2015 04:00:00 PM,20.50,2.2,993.2
63rd Street Weather Station,09/13/2015 05:00:00 PM,19.50,0.6,992.8
63rd Street Weather Station,09/13/2015 06:00:00 PM,20.30,0.9,992.6
63rd Street Weather Station,09/13/2015 07:00:00 PM,20.00,1.8,992.6
63rd Street Weather Station,09/13/2015 08:00:00 PM,18.90,1.2,992.9
63rd Street Weather Station,09/13/2015 09:00:00 PM,18.00,1.2,993.2
63rd Street Weather Station,09/13/2015 10:00:00 PM,17.20,1.3,993.3
63rd Street Weather Station,09/13/2015 11:00:00 PM,16.70,1.8,993.5
63rd Street Weather Station,09/13/2015 12:00:00 AM,13.70,1.6,994.2
63rd Street Weather Station,09/14/2015 01:00:00 AM,15.40,2.1,993.8
63rd Street Weather Station,09/14/2015 02:00:00 AM,15.10,1.8,994.1
63rd Street Weather Station,09/14/2015 03:00:00 AM,14.40,2.6,994.3
63rd Street Weather Station,09/14/2015 04:00:00 AM,14.00,2.4,994.4
63rd Street Weather Station,09/14/2015 05:00:00 AM,13.70,2.8,994.6
63rd Street Weather Station,09/14/2015 06:00:00 AM,14.30,2.5,994.7
63rd Street Weather Station,09/14/2015 07:00:00 AM,14.50,2.7,995.4
63rd Street Weather Station,09/14/2015 08:00:00 AM,15.70,2.5,996.0
63rd Street Weather Station,09/14/2015 09:00:00 AM,17.70,3.7,996.1
63rd Street Weather Station,09/14/2015 10:00:00 AM,19.80,4.8,996.3
63rd Street Weather Station,09/14/2015 11:00:00 AM,21.80,3.5,996.0
63rd Street Weather Station,09/14/2015 12:00:00 PM,23.30,4.0,995.7
63rd Street Weather Station,09/14/2015 01:00:00 PM,25.00,5.5,995.6
63rd Street Weather Station,09/14/2015 02:00:00 PM,26.00,6.0,995.0
63rd Street Weather Station,09/14/2015 03:00:00 PM,26.50,5.0,994.8
63rd Street Weather Station,09/14/2015 04:00:00 PM,27.00,5.5,994.6
63rd Street Weather Station,09/14/2015 05:00:00 PM,27.10,4.7,994.5
63rd Street Weather Station,09/14/2015 06:00:00 PM,26.90,3.9,994.7
63rd Street Weather Station,09/14/2015 07:00:00 PM,25.40,3.0,994.9
63rd Street Weather Station,09/14/2015 08:00:00 PM,24.20,3.4,995.3
63rd Street Weather Station,09/14/2015 09:00:00 PM,23.30,3.7,995.8
63rd Street Weather Station,09/14/2015 10:00:00 PM,23.10,4.0,996.1
63rd Street Weather Station,09/14/2015 11:00:00 PM,22.40,5.4,996.7
63rd Street Weather Station,09/14/2015 12:00:00 AM,15.80,2.1,993.7
63rd Street Weather Station,09/15/2015 01:00:00 AM,20.70,4.8,997.6
63rd Street Weather Station,09/15/2015 02:00:00 AM,20.50,5.4,997.9
63rd Street Weather Station,09/15/2015 03:00:00 AM,20.20,3.2,998.4
63rd Street Weather Station,09/15/2015 04:00:00 AM,19.80,3.3,998.9
63rd Street Weather Station,09/15/2015 05:00:00 AM,19.00,3.1,999.4
63rd Street Weather Station,09/15/2015 06:00:00 AM,18.40,2.7,999.9
63rd Street Weather Station,09/15/2015 07:00:00 AM,18.50,2.6,1000.3
63rd Street Weather Station,09/15/2015 08:00:00 AM,19.80,3.4,1000.7
63rd Street Weather Station,09/15/2015 09:00:00 AM,20.70,2.9,1001.1
63rd Street Weather Station,09/15/2015 10:00:00 AM,22.20,3.1,1001.4
63rd Street Weather Station,09/15/2015 11:00:00 AM,23.90,3.9,1001.4
63rd Street Weather Station,09/15/2015 12:00:00 PM,25.10,4.0,1001.0
63rd Street Weather Station,09/15/2015 01:00:00 PM,26.00,4.1,1000.5
63rd Street Weather Station,09/15/2015 02:00:00 PM,26.90,2.9,1000.0
63rd Street Weather Station,09/15/2015 03:00:00 PM,27.50,3.4,999.5
63rd Street Weather Station,09/15/2015 04:00:00 PM,27.50,6.7,999.4
63rd Street Weather Station,09/15/2015 05:00:00 PM,27.40,3.0,999.2
63rd Street Weather Station,09/15/2015 06:00:00 PM,27.00,3.7,999.2
63rd Street Weather Station,09/15/2015 07:00:00 PM,26.00,3.5,999.2
63rd Street Weather Station,09/15/2015 08:00:00 PM,24.80,3.3,999.3
63rd Street Weather Station,09/15/2015 09:00:00 PM,23.90,3.3,999.8
63rd Street Weather Station,09/15/2015 10:00:00 PM,23.20,3.1,1000.5
63rd Street Weather Station,09/15/2015 11:00:00 PM,21.80,1.9,1001.0
63rd Street Weather Station,09/15/2015 12:00:00 AM,21.30,4.3,997.2
63rd Street Weather Station,09/16/2015 01:00:00 AM,20.20,2.6,1000.8
63rd Street Weather Station,09/16/2015 02:00:00 AM,19.50,2.2,1000.5
63rd Street Weather Station,09/16/2015 03:00:00 AM,19.40,2.3,1000.4
63rd Street Weather Station,09/16/2015 04:00:00 AM,18.70,3.1,999.8
63rd Street Weather Station,09/16/2015 05:00:00 AM,17.60,1.2,1000.3
63rd Street Weather Station,09/16/2015 06:00:00 AM,16.90,0.4,1001.2
63rd Street Weather Station,09/16/2015 07:00:00 AM,17.30,2.4,1001.5
63rd Street Weather Station,09/16/2015 08:00:00 AM,18.40,3.5,1001.6
63rd Street Weather Station,09/16/2015 09:00:00 AM,20.40,2.8,1001.4
63rd Street Weather Station,09/16/2015 10:00:00 AM,23.10,3.3,1001.3
63rd Street Weather Station,09/16/2015 11:00:00 AM,24.70,3.9,1001.2
63rd Street Weather Station,09/16/2015 12:00:00 PM,25.60,4.8,1000.6
63rd Street Weather Station,09/16/2015 01:00:00 PM,26.40,4.5,1000.0
63rd Street Weather Station,09/16/2015 02:00:00 PM,27.00,3.8,999.2
63rd Street Weather Station,09/16/2015 03:00:00 PM,27.70,3.6,998.3
63rd Street Weather Station,09/16/2015 04:00:00 PM,27.80,3.8,997.7
63rd Street Weather Station,09/16/2015 05:00:00 PM,28.00,5.6,997.1
63rd Street Weather Station,09/16/2015 06:00:00 PM,27.60,3.0,996.8
63rd Street Weather Station,09/16/2015 07:00:00 PM,26.50,2.9,996.7
63rd Street Weather Station,09/16/2015 08:00:00 PM,25.30,3.3,996.7
63rd Street Weather Station,09/16/2015 09:00:00 PM,23.90,2.1,996.9
63rd Street Weather Station,09/16/2015 12:00:00 AM,21.00,2.4,1000.9
63rd Street Weather Station,09/17/2015 01:00:00 AM,20.90,2.1,996.8
63rd Street Weather Station,09/17/2015 02:00:00 AM,20.40,2.9,996.7
63rd Street Weather Station,09/17/2015 03:00:00 AM,19.60,2.1,996.6
63rd Street Weather Station,09/17/2015 04:00:00 AM,19.10,2.2,996.4
63rd Street Weather Station,09/17/2015 05:00:00 AM,18.90,2.1,996.2
63rd Street Weather Station,09/17/2015 06:00:00 AM,18.90,2.7,995.9
63rd Street Weather Station,09/17/2015 07:00:00 AM,19.30,2.8,995.8
63rd Street Weather Station,09/17/2015 08:00:00 AM,20.40,3.3,995.3
63rd Street Weather Station,09/17/2015 09:00:00 AM,21.80,2.9,995.4
63rd Street Weather Station,09/17/2015 10:00:00 AM,23.60,4.1,994.7
63rd Street Weather Station,09/17/2015 11:00:00 AM,25.00,5.1,994.2
63rd Street Weather Station,09/17/2015 12:00:00 PM,26.50,5.3,993.5
63rd Street Weather Station,09/17/2015 01:00:00 PM,27.20,5.7,993.1
63rd Street Weather Station,09/17/2015 02:00:00 PM,28.60,4.9,992.7
63rd Street Weather Station,09/17/2015 03:00:00 PM,28.70,7.2,991.2
63rd Street Weather Station,09/17/2015 04:00:00 PM,28.90,4.2,990.9
63rd Street Weather Station,09/17/2015 05:00:00 PM,28.80,3.6,990.8
63rd Street Weather Station,09/17/2015 06:00:00 PM,23.60,2.4,990.4
63rd Street Weather Station,09/17/2015 07:00:00 PM,27.30,4.9,989.9
63rd Street Weather Station,09/17/2015 08:00:00 PM,26.90,5.0,989.8
63rd Street Weather Station,09/17/2015 09:00:00 PM,26.30,4.2,989.1
63rd Street Weather Station,09/18/2015 01:00:00 AM,24.80,3.9,988.2
63rd Street Weather Station,09/18/2015 02:00:00 AM,20.50,4.4,988.8
63rd Street Weather Station,09/18/2015 03:00:00 AM,19.90,0.8,987.7
63rd Street Weather Station,09/18/2015 04:00:00 AM,20.50,2.0,988.3
63rd Street Weather Station,09/18/2015 05:00:00 AM,20.50,3.4,988.0
63rd Street Weather Station,09/18/2015 06:00:00 AM,20.50,2.6,988.1
63rd Street Weather Station,09/18/2015 07:00:00 AM,19.70,3.3,988.5
63rd Street Weather Station,09/18/2015 08:00:00 AM,20.00,2.4,988.7
63rd Street Weather Station,09/18/2015 10:00:00 AM,22.80,1.9,988.3
63rd Street Weather Station,09/18/2015 11:00:00 AM,24.10,2.2,988.4
63rd Street Weather Station,09/18/2015 12:00:00 PM,23.90,1.6,988.4
63rd Street Weather Station,09/18/2015 01:00:00 PM,24.70,1.0,987.9
63rd Street Weather Station,09/18/2015 02:00:00 PM,25.60,2.2,988.2
63rd Street Weather Station,09/18/2015 03:00:00 PM,22.40,0.7,987.6
63rd Street Weather Station,09/18/2015 04:00:00 PM,20.70,2.8,986.9
63rd Street Weather Station,09/18/2015 05:00:00 PM,20.50,1.3,987.2
63rd Street Weather Station,09/18/2015 06:00:00 PM,21.20,3.2,987.1
63rd Street Weather Station,09/18/2015 07:00:00 PM,20.50,0.0,986.7
63rd Street Weather Station,09/18/2015 08:00:00 PM,20.70,1.3,987.2
63rd Street Weather Station,09/18/2015 09:00:00 PM,21.20,1.6,986.7
63rd Street Weather Station,09/18/2015 10:00:00 PM,21.10,1.7,985.7
63rd Street Weather Station,09/18/2015 11:00:00 PM,21.30,2.9,985.0
63rd Street Weather Station,09/19/2015 01:00:00 AM,18.50,0.7,983.5
63rd Street Weather Station,09/19/2015 02:00:00 AM,19.80,3.1,983.2
63rd Street Weather Station,09/19/2015 03:00:00 AM,20.10,4.7,983.5
